classificacao_manuela,id,text
1,1640860270036758529,20:35 13 minutos sentido rio fluxo normal
1,1640855238474100742,20:15 13 minutos sentido rio fluxo normal
1,1640855237366775810,20:15 20 minutos sentido niterói lentidão vão central pedágio
1,1640850205779062784,19:55 13 minutos sentido rio fluxo normal
1,1640840140217110528,19:15 31 minutos saída sentido niterói lentidão pedágio
1,1640840138866475013,19:15 13 minutos sentido rio fluxo normal
1,1640835085422190593,18:55 38 minutos saída sentido niterói lentidão pedágio
1,1640835084314984449,18:55 13 minutos sentido rio fluxo normal
1,1640835082968788992,18:55 38 minutos sentido niterói lentidão reta cais pedágio
1,1640830050932015104,18:35 13 minutos sentido rio fluxo normal
1,1640830049724125184,18:35 38 minutos sentido niterói lentidão reta cais pedágio
1,1640825017393872898,18:15 38 minutos saída sentido niterói lentidão pedágio
1,1640825014936125441,18:15 38 minutos sentido niterói lentidão reta cais pedágio
1,1640819999307694081,17:55 34 minutos acesso sentido niterói lentidão
1,1640819997986500609,17:55 18 minutos sentido rio fluxo normal
1,1640819996531073026,17:55 18 minutos saída sentido rio lentidão reta cais
1,1640819993704116224,17:55 34 minutos sentido niterói lentidão reta cais pedágio
1,1640814950560956417,17:35 18 minutos saída sentido rio lentidão reta cais
1,1640814948459728896,17:35 28 minutos sentido niterói lentidão grande reta pedágio
1,1640814947281010690,17:35 18 minutos sentido rio lentidão grande curva reta cais
1,1640810791946407941,atualização trânsito lentidão rio 18 minutos fluxo intenso sentido niterói 28 minutos
1,1640809917572436012,17:15 18 minutos saída sentido rio lentidão reta cais
1,1640809916507082776,17:15 28 minutos sentido niterói lentidão grande reta pedágio
1,1640809914355404805,17:15 18 minutos sentido rio lentidão grande curva reta cais
0,1640805960271777797,vamos eco sempre pegar carro certifique-se algum recipiente onde lixo possa descartado faça parte
1,1640804879424802834,16:55 13 minutos sentido rio fluxo normal
1,1640799848935964672,16:35 21 minutos sentido niterói lentidão reta cais
1,1640799847769862144,16:35 21 minutos sentido niterói lentidão mocanguê pedágio
1,1640799845546971160,16:35 13 minutos sentido rio fluxo normal
1,1640794816987426816,16:15 21 minutos sentido niterói lentidão mocanguê pedágio
1,1640794812747075589,16:15 13 minutos sentido rio fluxo normal
1,1640794189683367936,atualização trânsito fluxo bom rio 13 minutos lentidão sentido niterói 15 minutos mantenha distância segurança veículo frente
1,1640789782765641747,15:55 15 minutos sentido niterói lentidão pedágio
1,1640789779020128275,15:55 13 minutos sentido rio fluxo normal
0,1640786472105283585,ecoponte quer saber programa preferido final semana
1,1640784745079382021,15:35 13 minutos sentido niterói fluxo normal
1,1640779711184875520,15:15 13 minutos sentido niterói fluxo normal
1,1640779710006263809,15:15 13 minutos sentido rio fluxo normal
1,1640778102166155264,boa tarde motoristas fluxo segue bom dois sentidos ponte 13 minutos
1,1640769642602831876,14:35 13 minutos sentido rio fluxo normal
0,1640768078324662275,principais causas colisão traseira distração motoristas saiba evitar acidentes comuns rodovia
1,1640764609765277696,14:15 13 minutos sentido niterói fluxo normal
1,1640764608200802331,14:15 13 minutos sentido rio fluxo normal
1,1640759575514165248,13:55 13 minutos sentido niterói fluxo normal
1,1640759574285242368,13:55 13 minutos sentido rio fluxo normal
1,1640757008952426496,atualização trânsito fluxo bom dois sentidos 13 minutos respeite limites velocidade rodovia
1,1640754541703360513,13:35 13 minutos sentido niterói fluxo normal
1,1640754540554092544,13:35 13 minutos sentido rio fluxo normal
1,1640749514091909121,13:15 15 minutos acesso sentido rio lentidão
1,1640749512678408201,13:15 15 minutos saída sentido rio lentidão reta cais
1,1640749508995809280,13:15 13 minutos sentido niterói fluxo normal
0,1640749372114599943,capacete acessório sai moda obrigatório pode salvar vida negligencie escolha trânsito seguro todos dias
1,1640744476934131712,12:55 15 minutos saída sentido rio lentidão reta cais
1,1640744474061012999,12:55 13 minutos sentido niterói fluxo normal
1,1640744472853004288,12:55 15 minutos sentido rio lentidão acessos mocanguê
1,1640739481912238081,12:35 15 minutos acesso sentido rio lentidão
1,1640739470013091842,12:35 15 minutos saída sentido rio lentidão reta cais
1,1640739438954151938,12:35 15 minutos sentido rio lentidão acessos mocanguê
1,1640734410533134339,12:15 35 minutos acesso sentido rio lentidão
1,1640734409388072963,12:15 35 minutos saída sentido rio lentidão reta cais
1,1640734407152615425,12:15 13 minutos sentido niterói fluxo normal
1,1640734404942151680,12:15 35 minutos sentido rio lentidão acessos reta cais
1,1640729374579105796,11:55 35 minutos acesso sentido rio lentidão
1,1640729372326854656,11:55 13 minutos sentido niterói fluxo normal
1,1640724342144221185,11:35 35 minutos acesso sentido rio lentidão
1,1640724339820568578,11:35 35 minutos saída sentido rio lentidão reta cais
1,1640724338553892869,11:35 13 minutos sentido niterói fluxo normal
1,1640724337341628417,11:35 35 minutos sentido rio lentidão acessos reta cais
1,1640721085187358721,atualização trânsito trânsito intenso rio devido grande fluxo veículos 35 minutos fluxo normal niterói 13 minutos
1,1640719310363533312,11:15 35 minutos acesso sentido rio lentidão
1,1640719305091481606,11:15 13 minutos sentido niterói fluxo normal
1,1640719303673540608,11:15 35 minutos sentido rio lentidão acessos reta cais
1,1640714277882572801,10:55 39 minutos acesso sentido rio lentidão
1,1640714274158039040,10:55 39 minutos saída sentido rio lentidão reta cais
1,1640714272258031622,10:55 13 minutos sentido niterói fluxo normal
1,1640714269837922307,10:55 39 minutos sentido rio lentidão acessos reta cais
1,1640712009422340096,atualização trânsito fluxo bom niterói 13 minutos retenção sentido rio 48 minutos
1,1640709242167361537,10:35 48 minutos acesso sentido rio lentidão
1,1640709239688794114,10:35 48 minutos saída sentido rio lentidão reta cais
1,1640704208876843008,10:15 48 minutos acesso sentido rio lentidão
1,1640704207509487625,10:15 48 minutos saída sentido rio lentidão reta cais
1,1640704204116312065,10:15 13 minutos sentido niterói fluxo normal
1,1640704201658454017,10:15 48 minutos sentido rio lentidão acessos reta cais
1,1640699172138483714,09:55 46 minutos saída sentido rio lentidão reta cais
1,1640699169458274304,09:55 13 minutos sentido niterói fluxo normal
1,1640699167973466115,09:55 46 minutos sentido rio lentidão acessos reta cais
1,1640694141750239233,09:35 46 minutos acesso sentido rio lentidão
1,1640694140177379330,09:35 46 minutos saída sentido rio lentidão reta cais
1,1640694138008944642,09:35 13 minutos sentido niterói fluxo normal
1,1640694136469614595,09:35 46 minutos sentido rio lentidão acessos reta cais
1,1640693404915859460,atualização trânsito lentidão sentido rio 54 minutos fluxo normal niterói 13 minutos use celular enquanto dirige
1,1640689107637551105,09:15 54 minutos acesso sentido rio lentidão
1,1640689106358349825,09:15 54 minutos saída sentido rio lentidão reta cais
1,1640689104265388037,09:15 13 minutos sentido niterói fluxo normal
1,1640689100478119937,09:15 54 minutos sentido rio lentidão acessos reta cais
1,1640684070341320705,08:55 46 minutos acesso sentido rio lentidão
1,1640684069133402112,08:55 46 minutos saída sentido rio lentidão reta cais
1,1640684067753545728,08:55 13 minutos sentido niterói fluxo normal
1,1640684066402967555,08:55 46 minutos sentido rio lentidão acessos reta cais
1,1640679037906440192,08:35 46 minutos acesso sentido rio lentidão
1,1640679036392284160,08:35 46 minutos saída sentido rio lentidão reta cais
1,1640679033733099521,08:35 13 minutos sentido niterói fluxo normal
1,1640679032244125696,08:35 46 minutos sentido rio lentidão acessos reta cais
1,1640674005253234693,08:15 32 minutos sentido rio lentidão grande curva reta cais
1,1640674002896146439,08:15 32 minutos acesso sentido rio lentidão
1,1640674001759469568,08:15 32 minutos saída sentido rio lentidão reta cais
1,1640674000627015681,08:15 13 minutos sentido niterói fluxo normal
1,1640673999305752579,08:15 32 minutos sentido rio lentidão acessos mocanguê
1,1640668972407291906,07:55 32 minutos sentido rio lentidão grande curva reta cais
1,1640668969282461697,07:55 32 minutos saída sentido rio lentidão reta cais
1,1640668968011661314,07:55 13 minutos sentido niterói fluxo normal
1,1640668966895988737,07:55 32 minutos sentido rio lentidão acessos mocanguê
1,1640663927091593218,07:35 32 minutos sentido rio lentidão grande curva reta cais
1,1640663924927344640,07:35 32 minutos acesso sentido rio lentidão
1,1640663923773906944,07:35 32 minutos saída sentido rio lentidão reta cais
1,1640663921014063105,07:35 13 minutos sentido niterói fluxo normal
1,1640663919894167555,07:35 32 minutos sentido rio lentidão acessos mocanguê
1,1640658891032633345,07:15 28 minutos sentido rio lentidão reta cais
1,1640658889963175936,07:15 28 minutos acesso sentido rio lentidão
1,1640658886041411584,07:15 13 minutos sentido niterói fluxo normal
1,1640658884451880966,07:15 28 minutos sentido rio lentidão acessos mocanguê
1,1640653854277615620,06:55 28 minutos acesso sentido rio lentidão
1,1640653852771856384,06:55 28 minutos saída sentido rio lentidão reta cais
1,1640653851370897413,06:55 13 minutos sentido niterói fluxo normal
1,1640648821632905216,06:35 24 minutos acesso sentido rio lentidão
1,1640648819720192002,06:35 24 minutos saída sentido rio lentidão reta cais
1,1640648817233018886,06:35 13 minutos sentido niterói fluxo normal
1,1640648815978971137,06:35 24 minutos sentido rio lentidão acessos mocanguê
1,1640643790221324295,06:15 24 minutos saída sentido rio lentidão reta cais
1,1640643785494339585,06:15 13 minutos sentido niterói fluxo normal
1,1640638748911185920,05:55 13 minutos sentido niterói fluxo normal
1,1640638747678068736,05:55 13 minutos sentido rio fluxo normal
1,1640633715943432194,05:35 13 minutos sentido niterói fluxo normal
1,1640628682078183424,05:15 13 minutos sentido niterói fluxo normal
1,1640628679985250305,05:15 13 minutos sentido rio fluxo normal
1,1640623648229797889,04:55 13 minutos sentido niterói fluxo normal
1,1640623645713129472,04:55 13 minutos sentido rio fluxo normal
1,1640618612653281282,04:35 13 minutos sentido rio fluxo normal
1,1640613578028793856,04:15 13 minutos sentido rio fluxo normal
1,1640608545279295488,03:55 13 minutos sentido niterói fluxo normal
1,1640608543815417856,03:55 13 minutos sentido rio fluxo normal
1,1640603511002914816,03:35 13 minutos sentido niterói fluxo normal
1,1640603509925052418,03:35 13 minutos sentido rio fluxo normal
1,1640598476147896320,03:15 13 minutos sentido rio fluxo normal
1,1640593443155050496,02:55 13 minutos sentido rio fluxo normal
1,1640588409130369025,02:35 13 minutos sentido niterói fluxo normal
1,1640588407989567488,02:35 13 minutos sentido rio fluxo normal
1,1640583375550283778,02:15 13 minutos sentido niterói fluxo normal
1,1640583374304686080,02:15 13 minutos sentido rio fluxo normal
1,1640578343463538688,01:55 13 minutos sentido niterói fluxo normal
1,1640578341978734592,01:55 13 minutos sentido rio fluxo normal
1,1640573308973334528,01:35 13 minutos sentido niterói fluxo normal
1,1640573307685597189,01:35 13 minutos sentido rio fluxo normal
1,1640548138627874816,23:55 13 minutos sentido niterói fluxo normal
1,1640548137403072513,23:55 13 minutos sentido rio fluxo normal
1,1640543105907675139,23:35 13 minutos sentido niterói fluxo normal
1,1640543103428829190,23:35 13 minutos sentido rio fluxo normal
1,1640538070561767424,23:15 13 minutos sentido rio fluxo normal
1,1640533038030282752,22:55 13 minutos sentido niterói fluxo normal
1,1640533036860047361,22:55 13 minutos sentido rio fluxo normal
1,1640528004253118466,22:35 13 minutos sentido niterói fluxo normal
1,1640528003040985088,22:35 13 minutos sentido rio fluxo normal
1,1640522988494770187,22:15 13 minutos sentido niterói fluxo normal
1,1640522968093581313,22:15 13 minutos sentido rio fluxo normal
1,1640517936338161665,21:55 13 minutos sentido niterói fluxo normal
1,1640517935071412226,21:55 13 minutos sentido rio fluxo normal
1,1640512900363165698,21:35 13 minutos sentido rio fluxo normal
1,1640507870184710146,21:15 13 minutos sentido niterói fluxo normal
1,1640507867412217857,21:15 13 minutos sentido rio fluxo normal
1,1640502834083815424,20:55 13 minutos sentido niterói fluxo normal
1,1640502832607494147,20:55 13 minutos sentido rio fluxo normal
1,1640497801095200770,20:35 13 minutos sentido niterói fluxo normal
1,1640497799895691270,20:35 13 minutos sentido rio fluxo normal
1,1640492768450494470,20:15 13 minutos sentido niterói fluxo normal
1,1640492764948226050,20:15 13 minutos sentido rio fluxo normal
1,1640487733507371008,19:55 13 minutos sentido rio fluxo normal
1,1640487730843983875,19:55 16 minutos sentido niterói lentidão mocanguê pedágio
1,1640482699532967941,19:35 13 minutos sentido rio fluxo normal
1,1640482697096187905,19:35 20 minutos sentido niterói lentidão subida vão central pedágio
1,1640477669631434753,19:15 25 minutos saída sentido niterói lentidão pedágio
1,1640477668494778374,19:15 13 minutos sentido rio fluxo normal
1,1640477665349050370,19:15 25 minutos sentido niterói lentidão grande reta pedágio
1,1640472632561729540,18:55 25 minutos saída sentido niterói lentidão pedágio
1,1640472631408226305,18:55 13 minutos sentido rio fluxo normal
1,1640472630279938050,18:55 25 minutos sentido niterói lentidão grande reta pedágio
1,1640467602202828802,18:35 35 minutos saída sentido niterói lentidão pedágio
1,1640467598453112835,18:35 13 minutos sentido rio fluxo normal
1,1640462567947599878,18:15 38 minutos saída sentido niterói lentidão pedágio
1,1640462562885074952,18:15 13 minutos sentido rio fluxo normal
1,1640462561219948553,18:15 38 minutos sentido niterói lentidão reta cais pedágio
1,1640457531284758530,17:55 38 minutos acesso sentido niterói lentidão
1,1640457529569230853,17:55 13 minutos sentido rio fluxo normal
1,1640457528306724864,17:55 38 minutos sentido niterói lentidão reta cais pedágio
1,1640452496467410944,17:35 13 minutos sentido rio fluxo normal
1,1640452493325860869,17:35 38 minutos sentido niterói lentidão reta cais pedágio
